time,battery_type,home_id,battery_current,battery_voltage,load_current,solar_current,solar_voltage,temperature,interval_s,temperature_raw,temperature_valid,generation
2026-08-25T18:41:10+00:00,LEAD_ACID,solar_ems_001,1.246,13.35125,0.52188,-0.02,0.50625,26.9375,300,-127.0,False,0
2026-08-25T18:46:10+00:00,LEAD_ACID,solar_ems_001,3.006,13.34375,0.392942,0.0,0.565,26.9375,300,-127.0,False,0
2026-08-25T18:51:10+00:00,LEAD_ACID,solar_ems_001,3.286,13.33625,0.431385,-0.016,0.495,26.9375,300,-127.0,False,0
2026-08-25T18:56:10+00:00,LEAD_ACID,solar_ems_001,2.968,13.33875,0.470503,-0.01,0.53875,26.9375,300,-127.0,False,0
2026-08-25T19:01:10+00:00,LEAD_ACID,solar_ems_001,-1.198,13.33625,0.718035,-0.016,0.39625,26.9375,300,-127.0,False,0
2026-08-25T19:06:10+00:00,LEAD_ACID,solar_ems_001,-1.082,13.33125,0.471678,-0.018,0.50125,26.9375,300,-127.0,False,0
2026-08-25T19:11:10+00:00,LEAD_ACID,solar_ems_001,1.36,13.32,0.512777,-0.016,0.31125,26.9375,300,-127.0,False,0
2026-08-25T19:16:10+00:00,LEAD_ACID,solar_ems_001,2.436,13.315,0.410686,0.002,0.4875,26.9375,300,-127.0,False,0
2026-08-25T19:21:10+00:00,LEAD_ACID,solar_ems_001,2.802,13.30625,0.452031,-0.07,0.51,24.8125,300,24.8125,True,0
2026-08-25T19:26:10+00:00,LEAD_ACID,solar_ems_001,1.702,13.31625,0.561651,-0.086,0.59125,24.8125,300,-127.0,False,0
2026-08-25T19:31:10+00:00,LEAD_ACID,solar_ems_001,-1.138,13.3175,0.396452,-0.04,0.60125,24.8125,300,-127.0,False,0
2026-08-25T19:36:10+00:00,LEAD_ACID,solar_ems_001,-0.962,13.32125,0.558071,0.016,0.5925,24.8125,300,-127.0,False,0
2026-08-25T19:41:10+00:00,LEAD_ACID,solar_ems_001,1.372,13.3075,0.532566,-0.01,0.61625,24.8125,300,-127.0,False,0
2026-08-25T19:46:10+00:00,LEAD_ACID,solar_ems_001,3.278,13.30375,0.59049,-0.004,0.635,24.8125,300,-127.0,False,0
2026-08-25T19:51:10+00:00,LEAD_ACID,solar_ems_001,0.818,13.3025,0.494741,-0.004,0.585,24.8125,300,-127.0,False,0
2026-08-25T19:56:10+00:00,LEAD_ACID,solar_ems_001,-1.208,13.30875,0.509465,-0.01,0.60625,24.8125,300,-127.0,False,0
2026-08-25T20:01:10+00:00,LEAD_ACID,solar_ems_001,-0.056,13.31125,0.532535,-0.014,0.4825,24.1875,300,24.1875,True,0
2026-08-25T20:06:10+00:00,LEAD_ACID,solar_ems_001,-0.49,13.30375,0.463343,-0.014,0.48875,24.1875,300,-127.0,False,0
2026-08-25T20:11:10+00:00,LEAD_ACID,solar_ems_001,3.24,13.295,0.405355,0.006,0.4975,24.1875,300,-127.0,False,0
2026-08-25T20:16:10+00:00,LEAD_ACID,solar_ems_001,2.96,13.29,0.581154,-0.004,0.53375,24.1875,300,-127.0,False,0
2026-08-25T20:21:10+00:00,LEAD_ACID,solar_ems_001,1.104,13.305,0.479871,-0.044,0.62875,24.1875,300,-127.0,False,0
2026-08-25T20:26:10+00:00,LEAD_ACID,solar_ems_001,-0.844,13.305,0.47137,-0.032,0.6475,23.9375,300,23.9375,True,0
2026-08-25T20:31:10+00:00,LEAD_ACID,solar_ems_001,-1.154,13.30625,0.612158,0.004,0.66,23.9375,300,-127.0,False,0
2026-08-25T20:36:10+00:00,LEAD_ACID,solar_ems_001,1.798,13.3,0.471159,-0.014,0.6625,23.9375,300,-127.0,False,0
2026-08-25T20:41:10+00:00,LEAD_ACID,solar_ems_001,2.968,13.29375,0.551626,-0.012,0.7025,23.9375,300,-127.0,False,0
2026-08-25T20:46:10+00:00,LEAD_ACID,solar_ems_001,1.424,13.29375,0.552411,-0.012,0.64375,23.9375,300,-127.0,False,0
2026-08-25T20:51:10+00:00,LEAD_ACID,solar_ems_001,-0.284,13.3025,0.42193,-0.012,0.63625,23.9375,300,-127.0,False,0
2026-08-25T20:56:10+00:00,LEAD_ACID,solar_ems_001,-1.118,13.30125,0.510737,-0.018,0.58625,23.9375,300,23.9375,True,0
2026-08-25T21:01:10+00:00,LEAD_ACID,solar_ems_001,0.686,13.3,0.674284,-0.012,0.4775,23.9375,300,-127.0,False,0
2026-08-25T21:06:10+00:00,LEAD_ACID,solar_ems_001,1.528,13.29,0.435408,-0.012,0.475,23.9375,300,-127.0,False,0
2026-08-25T21:11:10+00:00,LEAD_ACID,solar_ems_001,2.658,13.285,0.422964,-0.044,0.6175,23.9375,300,-127.0,False,0
2026-08-25T21:16:10+00:00,LEAD_ACID,solar_ems_001,2.518,13.29125,0.473773,-0.052,0.6325,23.9375,300,-127.0,False,0
2026-08-25T21:21:10+00:00,LEAD_ACID,solar_ems_001,-1.196,13.29875,0.702023,-0.026,0.65875,23.9375,300,-127.0,False,0
2026-08-25T21:26:10+00:00,LEAD_ACID,solar_ems_001,-1.118,13.29375,0.709496,-0.07,0.62625,23.9375,300,-127.0,False,0
2026-08-25T21:31:10+00:00,LEAD_ACID,solar_ems_001,1.006,13.30125,0.439087,-0.036,0.63,23.9375,300,-127.0,False,0
2026-08-25T21:36:10+00:00,LEAD_ACID,solar_ems_001,1.156,13.29125,0.461073,-0.026,0.6575,23.9375,300,-127.0,False,0
2026-08-25T21:41:10+00:00,LEAD_ACID,solar_ems_001,3.318,13.29,0.411053,-0.012,0.68625,23.9375,300,-127.0,False,0
2026-08-25T21:46:10+00:00,LEAD_ACID,solar_ems_001,1.822,13.3,0.421139,-0.012,0.63625,23.9375,300,-127.0,False,0
2026-08-25T21:51:10+00:00,LEAD_ACID,solar_ems_001,-1.174,13.3,0.730057,-0.012,0.6725,23.9375,300,-127.0,False,0
2026-08-25T21:56:10+00:00,LEAD_ACID,solar_ems_001,-0.14,13.28875,0.46927,-0.014,0.54875,23.9375,300,-127.0,False,0
2026-08-25T22:01:10+00:00,LEAD_ACID,solar_ems_001,1.408,13.275,0.441808,-0.014,0.47875,23.9375,300,-127.0,False,0
2026-08-25T22:06:10+00:00,LEAD_ACID,solar_ems_001,3.216,13.2775,0.444174,-0.014,0.46625,23.9375,300,-127.0,False,0
2026-08-25T22:11:10+00:00,LEAD_ACID,solar_ems_001,3.036,13.28875,0.456658,0.016,0.57,23.9375,300,-127.0,False,0
2026-08-25T22:16:10+00:00,LEAD_ACID,solar_ems_001,1.13,13.29,0.527802,0.026,0.6175,23.9375,300,-127.0,False,0
2026-08-25T22:21:10+00:00,LEAD_ACID,solar_ems_001,-0.97,13.2975,0.3728,-0.012,0.5625,23.9375,300,-127.0,False,0
2026-08-25T22:26:09+00:00,LEAD_ACID,solar_ems_001,0.836,13.29375,0.519306,-0.028,0.61125,23.9375,300,-127.0,False,0
2026-08-25T22:31:09+00:00,LEAD_ACID,solar_ems_001,2.51,13.2875,0.546471,0.01,0.59,23.9375,300,-127.0,False,0
2026-08-25T22:36:09+00:00,LEAD_ACID,solar_ems_001,3.294,13.2875,0.530107,-0.006,0.58125,23.9375,300,-127.0,False,0
2026-08-25T22:41:09+00:00,LEAD_ACID,solar_ems_001,2.99,13.2925,0.442183,-0.002,0.59625,23.9375,300,-127.0,False,0
2026-08-25T22:46:09+00:00,LEAD_ACID,solar_ems_001,1.686,13.295,0.594615,-0.006,0.58875,23.9375,300,-127.0,False,0
2026-08-25T22:51:09+00:00,LEAD_ACID,solar_ems_001,-0.736,13.2925,0.459022,-0.012,0.46125,23.5,300,23.5,True,0
2026-08-25T22:56:09+00:00,LEAD_ACID,solar_ems_001,-0.076,13.2925,0.541711,-0.022,0.53,23.5,300,-127.0,False,0
2026-08-25T23:01:09+00:00,LEAD_ACID,solar_ems_001,3.138,13.28625,0.360844,-0.01,0.49375,23.5,300,-127.0,False,0
2026-08-25T23:06:09+00:00,LEAD_ACID,solar_ems_001,3.318,13.285,0.367861,0.0,0.53875,23.5,300,-127.0,False,0
2026-08-25T23:11:09+00:00,LEAD_ACID,solar_ems_001,-0.12,13.28375,0.343249,0.012,0.63125,23.5,300,-127.0,False,0
2026-08-25T23:16:09+00:00,LEAD_ACID,solar_ems_001,-0.766,13.295,0.483869,0.006,0.5975,23.5,300,-127.0,False,0
2026-08-25T23:21:09+00:00,LEAD_ACID,solar_ems_001,-0.1,13.30125,0.485284,0.024,0.5775,23.5,300,-127.0,False,0
2026-08-25T23:26:09+00:00,LEAD_ACID,solar_ems_001,0.396,13.285,0.39047,0.004,0.605,23.5,300,-127.0,False,0
2026-08-25T23:31:09+00:00,LEAD_ACID,solar_ems_001,2.896,13.28625,0.415191,0.01,0.58875,23.5,300,-127.0,False,0
2026-08-25T23:36:09+00:00,LEAD_ACID,solar_ems_001,3.13,13.2875,0.40534,0.004,0.59375,23.5,300,-127.0,False,0
2026-08-25T23:41:09+00:00,LEAD_ACID,solar_ems_001,1.772,13.295,0.337681,0.006,0.57875,23.25,300,23.25,True,0
2026-08-25T23:46:09+00:00,LEAD_ACID,solar_ems_001,-1.082,13.29375,0.729804,0.002,0.48,23.25,300,-127.0,False,0
2026-08-25T23:51:09+00:00,LEAD_ACID,solar_ems_001,-0.952,13.29375,0.699127,0.002,0.425,23.25,300,-127.0,False,0
2026-08-25T23:56:09+00:00,LEAD_ACID,solar_ems_001,0.974,13.29,0.518754,-0.01,0.48375,23.25,300,-127.0,False,0
2026-08-26T00:01:09+00:00,LEAD_ACID,solar_ems_001,3.236,13.27875,0.430894,-0.01,0.50375,23.1875,300,23.1875,True,0
2026-08-26T00:06:09+00:00,LEAD_ACID,solar_ems_001,2.71,13.29,0.628076,-0.006,0.57125,23.1875,300,-127.0,False,0
2026-08-26T00:11:09+00:00,LEAD_ACID,solar_ems_001,-0.376,13.3,0.347264,-0.036,0.5475,23.1875,300,-127.0,False,0
2026-08-26T00:16:09+00:00,LEAD_ACID,solar_ems_001,-1.184,13.295,0.687568,-0.014,0.54375,23.1875,300,-127.0,False,0
2026-08-26T00:21:09+00:00,LEAD_ACID,solar_ems_001,-0.336,13.29,0.46044,-0.002,0.59,23.1875,300,-127.0,False,0
2026-08-26T00:26:09+00:00,LEAD_ACID,solar_ems_001,3.202,13.2875,0.340329,0.002,0.58625,23.1875,300,-127.0,False,0
2026-08-26T00:31:09+00:00,LEAD_ACID,solar_ems_001,3.26,13.28625,0.563794,-0.006,0.565,23.1875,300,-127.0,False,0
2026-08-26T00:36:09+00:00,LEAD_ACID,solar_ems_001,2.798,13.29,0.455285,0.014,0.53875,23.1875,300,-127.0,False,0
2026-08-26T00:41:09+00:00,LEAD_ACID,solar_ems_001,-1.18,13.2925,0.373871,-0.002,0.49625,23.1875,300,-127.0,False,0
2026-08-26T00:46:09+00:00,LEAD_ACID,solar_ems_001,-1.072,13.2925,0.419587,-0.006,0.38125,23.1875,300,-127.0,False,0
2026-08-26T00:51:09+00:00,LEAD_ACID,solar_ems_001,1.662,13.28375,0.309761,0.002,0.3875,23.1875,300,-127.0,False,0
2026-08-26T00:56:09+00:00,LEAD_ACID,solar_ems_001,3.03,13.2925,0.837339,0.002,0.4125,23.1875,300,-127.0,False,0
2026-08-26T01:01:09+00:00,LEAD_ACID,solar_ems_001,3.186,13.28375,0.310521,-0.02,0.535,23.1875,300,-127.0,False,0
2026-08-26T01:06:09+00:00,LEAD_ACID,solar_ems_001,1.99,13.2875,0.301449,-0.046,0.58125,23.1875,300,-127.0,False,0
2026-08-26T01:11:09+00:00,LEAD_ACID,solar_ems_001,-1.076,13.28625,0.560159,0.006,0.52875,23.1875,300,-127.0,False,0
2026-08-26T01:16:09+00:00,LEAD_ACID,solar_ems_001,-0.386,13.28875,0.544478,0.028,0.5275,23.1875,300,-127.0,False,0
2026-08-26T01:21:09+00:00,LEAD_ACID,solar_ems_001,1.616,13.28125,0.429243,-0.03,0.52625,23.1875,300,-127.0,False,0
2026-08-26T01:26:09+00:00,LEAD_ACID,solar_ems_001,3.316,13.285,0.468179,0.008,0.51125,23.1875,300,-127.0,False,0
2026-08-26T01:31:09+00:00,LEAD_ACID,solar_ems_001,1.336,13.285,0.336172,0.002,0.49125,23.1875,300,-127.0,False,0
2026-08-26T01:36:09+00:00,LEAD_ACID,solar_ems_001,1.696,13.29125,0.308603,0.004,0.48,23.1875,300,-127.0,False,0
2026-08-26T01:41:09+00:00,LEAD_ACID,solar_ems_001,-1.236,13.295,0.424498,-0.002,0.36625,23.1875,300,-127.0,False,0
2026-08-26T01:46:09+00:00,LEAD_ACID,solar_ems_001,0.074,13.2975,0.347519,0.006,0.34875,23.1875,300,-127.0,False,0
2026-08-26T01:51:09+00:00,LEAD_ACID,solar_ems_001,2.352,13.28,0.472561,0.006,0.35,23.1875,300,-127.0,False,0
2026-08-26T01:56:09+00:00,LEAD_ACID,solar_ems_001,3.222,13.2825,0.30811,0.018,0.4625,23.1875,300,-127.0,False,0
2026-08-26T08:26:09+00:00,LEAD_ACID,solar_ems_001,-6.316,13.40625,0.65662,3.504,22.2825,23.1875,300,-127.0,False,0
2026-08-26T08:31:09+00:00,LEAD_ACID,solar_ems_001,-6.744,13.41375,0.98488,4.362,22.42625,23.1875,300,-127.0,False,0
2026-08-26T08:36:09+00:00,LEAD_ACID,solar_ems_001,-5.618,13.40625,0.760332,4.2,22.40875,23.1875,300,-127.0,False,0
2026-08-26T08:41:09+00:00,LEAD_ACID,solar_ems_001,-3.724,13.4125,0.571334,4.138,22.90875,23.1875,300,-127.0,False,0
2026-08-26T08:46:09+00:00,LEAD_ACID,solar_ems_001,-3.364,13.41375,0.563758,3.406,24.17875,23.1875,300,-127.0,False,0
2026-08-26T08:51:09+00:00,LEAD_ACID,solar_ems_001,-5.098,13.41625,0.916861,3.372,23.8225,23.1875,300,-127.0,False,0
2026-08-26T08:56:09+00:00,LEAD_ACID,solar_ems_001,-5.806,13.41375,0.532838,3.224,23.14625,23.1875,300,-127.0,False,0
2026-08-26T09:01:09+00:00,LEAD_ACID,solar_ems_001,-4.324,13.41,0.8903,3.032,22.84375,23.1875,300,-127.0,False,0
2026-08-26T09:06:09+00:00,LEAD_ACID,solar_ems_001,-5.796,13.4225,0.556328,4.02,23.12375,23.1875,300,-127.0,False,0
2026-08-26T09:11:09+00:00,LEAD_ACID,solar_ems_001,-1.676,13.405,0.76129,2.868,23.2275,23.1875,300,-127.0,False,0
2026-08-26T09:16:09+00:00,LEAD_ACID,solar_ems_001,-3.474,13.41875,0.688067,4.062,23.34625,23.1875,300,-127.0,False,0
2026-08-26T09:21:09+00:00,LEAD_ACID,solar_ems_001,-4.274,13.4225,0.674921,3.456,23.355,23.1875,300,-127.0,False,0
2026-08-26T09:26:09+00:00,LEAD_ACID,solar_ems_001,-5.306,13.42125,0.647355,2.764,23.51,29.3125,300,29.3125,True,0
2026-08-26T09:31:09+00:00,LEAD_ACID,solar_ems_001,-3.9,13.43125,0.660332,2.91,23.9975,29.3125,300,-127.0,False,0
2026-08-26T09:36:09+00:00,LEAD_ACID,solar_ems_001,-2.094,13.4125,0.591312,2.638,23.09875,29.3125,300,-127.0,False,0
2026-08-26T09:41:09+00:00,LEAD_ACID,solar_ems_001,-1.288,13.42125,0.543405,3.014,21.6275,29.3125,300,-127.0,False,0
2026-08-26T09:46:09+00:00,LEAD_ACID,solar_ems_001,-3.216,13.43625,0.548346,3.93,22.1125,29.3125,300,-127.0,False,0
2026-08-26T09:51:09+00:00,LEAD_ACID,solar_ems_001,-5.852,13.4575,0.624749,3.472,23.4875,29.3125,300,-127.0,False,0
2026-08-26T09:56:09+00:00,LEAD_ACID,solar_ems_001,-5.852,13.44125,0.608897,3.048,23.84625,29.3125,300,-127.0,False,0
2026-08-26T10:01:09+00:00,LEAD_ACID,solar_ems_001,-4.228,13.43375,0.565463,2.474,23.7975,29.3125,300,-127.0,False,0
2026-08-26T10:06:09+00:00,LEAD_ACID,solar_ems_001,-2.626,13.42875,0.550998,2.222,23.56375,29.3125,300,-127.0,False,0
2026-08-26T10:11:09+00:00,LEAD_ACID,solar_ems_001,-0.716,13.42375,0.602649,2.324,23.20125,29.3125,300,-127.0,False,0
2026-08-26T10:16:09+00:00,LEAD_ACID,solar_ems_001,-1.556,13.44125,0.527355,2.678,24.275,29.3125,300,-127.0,False,0
2026-08-26T10:21:09+00:00,LEAD_ACID,solar_ems_001,-5.676,13.4575,0.475094,3.532,23.30875,31.3125,300,31.3125,True,0
2026-08-26T10:26:09+00:00,LEAD_ACID,solar_ems_001,-5.19,13.45125,0.512875,2.718,23.12875,31.3125,300,-127.0,False,0
2026-08-26T10:31:09+00:00,LEAD_ACID,solar_ems_001,-3.318,13.4525,0.617436,2.978,23.19,31.3125,300,-127.0,False,0
2026-08-26T10:36:09+00:00,LEAD_ACID,solar_ems_001,-3.114,13.4475,0.731741,2.398,23.27625,31.3125,300,-127.0,False,0
2026-08-26T10:41:09+00:00,LEAD_ACID,solar_ems_001,-1.426,13.45875,0.678491,2.78,23.6675,31.3125,300,-127.0,False,0
2026-08-26T10:46:09+00:00,LEAD_ACID,solar_ems_001,-0.538,13.46375,0.551569,2.188,23.21625,31.3125,300,-127.0,False,0
2026-08-26T10:51:09+00:00,LEAD_ACID,solar_ems_001,-4.556,13.46625,0.553976,2.414,23.51625,31.3125,300,-127.0,False,0
2026-08-26T10:56:09+00:00,LEAD_ACID,solar_ems_001,-5.02,13.4575,0.54057,2.612,23.115,31.3125,300,-127.0,False,0
2026-08-26T11:01:09+00:00,LEAD_ACID,solar_ems_001,-1.03,13.45875,0.535687,1.3,23.0425,31.3125,300,-127.0,False,0
2026-08-26T11:06:09+00:00,LEAD_ACID,solar_ems_001,-0.696,13.45125,0.602072,1.376,23.095,31.3125,300,-127.0,False,0
2026-08-26T11:11:09+00:00,LEAD_ACID,solar_ems_001,0.698,13.46375,0.537853,1.366,24.0275,31.3125,300,-127.0,False,0
2026-08-26T11:16:09+00:00,LEAD_ACID,solar_ems_001,-2.35,13.475,0.583346,1.874,23.4425,31.3125,300,-127.0,False,0
2026-08-26T11:21:09+00:00,LEAD_ACID,solar_ems_001,-3.942,13.48625,0.593898,2.39,22.9275,35.8125,300,35.8125,True,0
2026-08-26T11:26:09+00:00,LEAD_ACID,solar_ems_001,-0.924,13.47625,0.542163,0.98,23.1725,35.8125,300,-127.0,False,0
2026-08-26T11:31:09+00:00,LEAD_ACID,solar_ems_001,-0.658,13.4875,0.561745,0.968,23.0275,34.0625,300,34.0625,True,0
2026-08-26T11:36:09+00:00,LEAD_ACID,solar_ems_001,-1.152,13.4775,0.48705,1.55,23.14625,34.0625,300,-127.0,False,0
2026-08-26T11:41:09+00:00,LEAD_ACID,solar_ems_001,0.36,13.4975,0.687194,1.586,23.7075,34.0625,300,-127.0,False,0
2026-08-26T11:46:09+00:00,LEAD_ACID,solar_ems_001,1.426,13.5,0.751266,0.818,24.56375,34.0625,300,-127.0,False,0
2026-08-26T11:51:09+00:00,LEAD_ACID,solar_ems_001,-0.866,13.48625,0.570325,0.63,23.89625,34.0625,300,-127.0,False,0
2026-08-26T11:56:09+00:00,LEAD_ACID,solar_ems_001,-1.992,13.485,0.637729,0.83,23.84,34.0625,300,-127.0,False,0
2026-08-26T12:01:09+00:00,LEAD_ACID,solar_ems_001,-0.806,13.48,0.481413,0.602,23.62875,34.0625,300,-127.0,False,0
2026-08-26T12:06:09+00:00,LEAD_ACID,solar_ems_001,1.396,13.47375,0.707443,0.602,23.42625,34.0625,300,-127.0,False,0
2026-08-26T12:11:09+00:00,LEAD_ACID,solar_ems_001,1.338,13.4775,0.496651,0.938,23.18875,34.0625,300,-127.0,False,0
2026-08-26T12:16:09+00:00,LEAD_ACID,solar_ems_001,1.206,13.48375,0.480639,0.74,23.72625,34.0625,300,-127.0,False,0
2026-08-26T12:21:09+00:00,LEAD_ACID,solar_ems_001,-1.886,13.48875,0.604884,0.746,23.12375,34.125,300,34.125,True,0
2026-08-26T12:26:09+00:00,LEAD_ACID,solar_ems_001,-1.406,13.485,0.537438,0.59,23.325,34.125,300,-127.0,False,0
2026-08-26T12:31:09+00:00,LEAD_ACID,solar_ems_001,0.774,13.4725,0.651238,0.692,23.36,31.6875,300,31.6875,True,0
2026-08-26T12:36:09+00:00,LEAD_ACID,solar_ems_001,1.408,13.485,0.609709,1.054,23.4625,31.6875,300,-127.0,False,0
2026-08-26T12:41:09+00:00,LEAD_ACID,solar_ems_001,-0.496,13.50125,0.487679,1.506,24.06125,31.6875,300,-127.0,False,0
2026-08-26T12:46:09+00:00,LEAD_ACID,solar_ems_001,-1.752,13.50875,0.539313,1.252,24.64875,31.6875,300,-127.0,False,0
2026-08-26T12:51:09+00:00,LEAD_ACID,solar_ems_001,-0.674,13.5125,0.568857,0.292,25.35,31.6875,300,-127.0,False,0
2026-08-26T13:21:09+00:00,LEAD_ACID,solar_ems_001,-1.962,13.50625,0.563913,1.234,23.56875,30.0,300,-127.0,False,1
2026-08-26T13:26:09+00:00,LEAD_ACID,solar_ems_001,-1.05,13.4975,0.688276,1.052,24.90875,30.0,300,-127.0,False,1
2026-08-26T13:31:08+00:00,LEAD_ACID,solar_ems_001,1.23,13.49,0.403632,0.196,24.1275,30.0,300,-127.0,False,1
2026-08-26T13:36:08+00:00,LEAD_ACID,solar_ems_001,2.696,13.48125,0.480767,0.412,22.7525,30.0,300,-127.0,False,1
2026-08-26T13:41:08+00:00,LEAD_ACID,solar_ems_001,0.424,13.49375,0.524756,1.146,23.8,30.0,300,-127.0,False,1
2026-08-26T13:46:08+00:00,LEAD_ACID,solar_ems_001,-2.128,13.4925,0.481406,0.938,23.28125,30.0,300,-127.0,False,1
2026-08-26T13:51:08+00:00,LEAD_ACID,solar_ems_001,-0.566,13.48875,0.59162,0.53,23.68625,30.0,300,-127.0,False,1
2026-08-26T13:56:08+00:00,LEAD_ACID,solar_ems_001,-0.544,13.48625,0.560583,0.61,23.5075,30.0,300,-127.0,False,1
2026-08-26T14:01:08+00:00,LEAD_ACID,solar_ems_001,1.316,13.48375,0.477352,0.838,23.63125,30.0,300,-127.0,False,1
2026-08-26T14:06:08+00:00,LEAD_ACID,solar_ems_001,1.796,13.48375,0.532882,0.766,23.90625,30.0,300,-127.0,False,1
2026-08-26T14:11:08+00:00,LEAD_ACID,solar_ems_001,-0.488,13.48875,0.528318,0.55,23.39875,30.0,300,-127.0,False,1
2026-08-26T14:16:09+00:00,LEAD_ACID,solar_ems_001,-2.536,13.49375,0.550571,1.168,23.4325,30.0,300,-127.0,False,1
2026-08-26T14:21:09+00:00,LEAD_ACID,solar_ems_001,0.202,13.50125,0.558983,0.34,24.5425,30.0,300,-127.0,False,1
2026-08-26T14:26:09+00:00,LEAD_ACID,solar_ems_001,0.656,13.47375,0.444478,0.402,24.00875,30.0,300,-127.0,False,1
2026-08-26T14:31:09+00:00,LEAD_ACID,solar_ems_001,1.492,13.48,0.537049,0.55,23.835,30.0,300,-127.0,False,1
2026-08-26T14:36:09+00:00,LEAD_ACID,solar_ems_001,1.328,13.47375,0.476034,0.654,23.72875,30.0,300,-127.0,False,1
2026-08-26T14:41:08+00:00,LEAD_ACID,solar_ems_001,-1.21,13.48625,0.530304,0.894,23.715,30.0,300,-127.0,False,1
2026-08-26T14:46:08+00:00,LEAD_ACID,solar_ems_001,-1.914,13.4825,0.790026,0.776,23.41,30.0,300,-127.0,False,1
2026-08-26T14:51:08+00:00,LEAD_ACID,solar_ems_001,-0.086,13.47625,0.451337,0.648,22.925,30.0,300,-127.0,False,1
2026-08-26T14:56:08+00:00,LEAD_ACID,solar_ems_001,0.262,13.47125,0.558983,0.674,22.9175,30.0,300,-127.0,False,1
2026-08-26T15:01:09+00:00,LEAD_ACID,solar_ems_001,1.56,13.47875,0.819676,1.056,22.8675,30.0,300,-127.0,False,1
2026-08-26T15:06:08+00:00,LEAD_ACID,solar_ems_001,-0.066,13.49625,0.625821,1.486,22.9275,30.0,300,-127.0,False,1
2026-08-26T15:11:09+00:00,LEAD_ACID,solar_ems_001,-2.396,13.51125,0.657781,1.378,23.7625,30.0,300,-127.0,False,1
2026-08-26T15:16:09+00:00,LEAD_ACID,solar_ems_001,-2.552,13.5125,0.567131,1.058,24.62625,24.5625,300,24.5625,True,1
2026-08-26T15:21:09+00:00,LEAD_ACID,solar_ems_001,-0.802,13.50625,0.571927,0.496,24.5975,24.5625,300,-127.0,False,1
2026-08-26T15:26:08+00:00,LEAD_ACID,solar_ems_001,0.874,13.4975,0.526683,0.272,24.3175,24.5625,300,-127.0,False,1
2026-08-26T15:31:08+00:00,LEAD_ACID,solar_ems_001,1.466,13.48875,0.577289,0.962,24.80125,24.5625,300,-127.0,False,1
2026-08-26T15:36:08+00:00,LEAD_ACID,solar_ems_001,1.804,13.49875,0.608418,0.654,24.84,24.5625,300,-127.0,False,1
2026-08-26T15:41:08+00:00,LEAD_ACID,solar_ems_001,-1.224,13.495,0.46695,0.556,24.39125,24.5625,300,-127.0,False,1
2026-08-26T15:46:08+00:00,LEAD_ACID,solar_ems_001,-0.678,13.49125,0.54353,0.448,24.34125,24.5625,300,-127.0,False,1
2026-08-26T15:51:08+00:00,LEAD_ACID,solar_ems_001,0.366,13.49875,0.561452,0.556,24.4475,24.5625,300,-127.0,False,1
2026-08-26T15:56:08+00:00,LEAD_ACID,solar_ems_001,2.328,13.47375,0.460508,0.606,23.8325,24.5625,300,-127.0,False,1
2026-08-26T16:01:09+00:00,LEAD_ACID,solar_ems_001,2.058,13.47875,0.528702,0.746,23.70125,24.5625,300,-127.0,False,1
2026-08-26T16:06:09+00:00,LEAD_ACID,solar_ems_001,-0.586,13.485,0.50874,0.778,23.64625,28.0,300,28.0,True,1
2026-08-26T16:11:09+00:00,LEAD_ACID,solar_ems_001,-2.918,13.50125,0.602571,1.444,23.82875,28.3125,300,28.3125,True,1
2026-08-26T16:16:09+00:00,LEAD_ACID,solar_ems_001,-2.028,13.49125,0.604306,0.8,23.6875,28.3125,300,-127.0,False,1
2026-08-26T16:21:09+00:00,LEAD_ACID,solar_ems_001,-0.94,13.485,0.494773,0.996,23.82625,28.125,300,28.125,True,1
2026-08-26T16:26:08+00:00,LEAD_ACID,solar_ems_001,1.298,13.49875,0.494734,0.996,23.84125,28.125,300,-127.0,False,1
2026-08-26T16:31:08+00:00,LEAD_ACID,solar_ems_001,1.412,13.51125,0.59009,0.926,23.78375,28.125,300,-127.0,False,1
2026-08-26T16:36:08+00:00,LEAD_ACID,solar_ems_001,-0.554,13.51,0.477241,0.904,23.73125,28.125,300,-127.0,False,1
2026-08-26T16:41:08+00:00,LEAD_ACID,solar_ems_001,-1.868,13.52,0.615014,1.044,24.27375,28.125,300,-127.0,False,1
2026-08-26T16:46:08+00:00,LEAD_ACID,solar_ems_001,0.074,13.49875,0.405353,0.192,23.59125,28.125,300,-127.0,False,1
2026-08-26T16:51:08+00:00,LEAD_ACID,solar_ems_001,0.702,13.485,0.53018,0.296,23.505,28.125,300,-127.0,False,1
2026-08-26T16:56:08+00:00,LEAD_ACID,solar_ems_001,2.528,13.48,0.625197,0.53,22.9575,28.125,300,-127.0,False,1
2026-08-26T17:01:08+00:00,LEAD_ACID,solar_ems_001,2.234,13.4775,0.703431,0.708,22.88375,28.125,300,-127.0,False,1
2026-08-26T17:06:08+00:00,LEAD_ACID,solar_ems_001,0.398,13.48375,0.527063,0.756,22.57375,28.125,300,-127.0,False,1
2026-08-26T17:11:08+00:00,LEAD_ACID,solar_ems_001,-1.364,13.48375,0.573473,0.718,22.2475,28.125,300,-127.0,False,1
2026-08-26T17:16:08+00:00,LEAD_ACID,solar_ems_001,-0.614,13.495,0.590313,0.756,22.1525,26.9375,300,26.9375,True,1
