home_id,generation,predicted_at,actual_at,solar_predicted_w,solar_actual_w,load_predicted_va,load_actual_va,solar_physics_at_prediction_w,load_physics_at_prediction_va,soc_now_percent,soc_physics_pct,soc_coulomb_pct,cloud_cover_pct,ambient_temp_c,weather_condition
solar_ems_001,0,2026-08-26T10:11:09+00:00,2026-08-26T10:16:09+00:00,54.39,65.008,145.75,126.565,53.92,144.64,100.0,136.2,136.2,91.0,28.43,Clouds
solar_ems_001,0,2026-08-26T10:16:09+00:00,2026-08-26T10:21:09+00:00,58.37,82.327,147.1,114.023,65.01,126.56,100.0,137.1,137.1,91.0,28.43,Clouds
solar_ems_001,0,2026-08-26T10:21:09+00:00,2026-08-26T10:26:09+00:00,83.51,62.864,160.58,123.09,82.33,114.02,100.0,137.9,137.9,91.0,28.43,Clouds
solar_ems_001,0,2026-08-26T10:26:09+00:00,2026-08-26T10:31:09+00:00,60.47,69.06,110.55,148.185,62.86,123.09,100.0,137.6,137.6,91.0,28.43,Clouds
solar_ems_001,0,2026-08-26T10:31:09+00:00,2026-08-26T10:36:09+00:00,71.47,55.816,143.98,175.618,69.06,148.19,100.0,137.6,137.6,91.0,28.43,Clouds
solar_ems_001,0,2026-08-26T10:36:09+00:00,2026-08-26T10:41:09+00:00,80.08,65.796,171.68,162.838,55.82,175.62,100.0,137.4,137.4,94.0,29.56,Clouds
solar_ems_001,0,2026-08-26T10:41:09+00:00,2026-08-26T10:46:09+00:00,70.12,50.797,167.04,132.377,65.8,162.84,100.0,137.9,137.9,94.0,29.56,Clouds
solar_ems_001,0,2026-08-26T10:46:09+00:00,2026-08-26T10:51:09+00:00,50.1,56.768,132.58,132.954,50.8,132.38,100.0,138.2,138.2,94.0,29.56,Clouds
solar_ems_001,0,2026-08-26T10:51:09+00:00,2026-08-26T10:56:09+00:00,57.27,60.376,138.41,129.737,56.77,132.95,100.0,138.3,138.3,94.0,29.56,Clouds
solar_ems_001,0,2026-08-26T10:56:09+00:00,2026-08-26T11:01:09+00:00,61.3,29.955,131.92,128.565,60.38,129.74,100.0,137.9,137.9,94.0,29.56,Clouds
solar_ems_001,0,2026-08-26T11:01:09+00:00,2026-08-26T11:06:09+00:00,32.89,31.779,91.36,144.497,29.95,128.56,100.0,137.9,137.9,94.0,29.56,Clouds
solar_ems_001,0,2026-08-26T11:06:09+00:00,2026-08-26T11:11:09+00:00,38.52,32.822,146.95,129.085,31.78,144.5,100.0,137.6,137.6,94.0,29.56,Clouds
solar_ems_001,0,2026-08-26T11:11:09+00:00,2026-08-26T11:16:09+00:00,28.06,43.931,134.63,140.003,32.82,129.09,100.0,138.2,138.2,94.0,29.56,Clouds
solar_ems_001,0,2026-08-26T11:16:09+00:00,2026-08-26T11:21:09+00:00,49.65,54.797,148.83,142.536,43.93,140.0,100.0,138.8,138.8,94.0,29.56,Clouds
solar_ems_001,0,2026-08-26T11:21:09+00:00,2026-08-26T11:26:09+00:00,68.5,22.709,174.77,130.119,54.8,142.54,100.0,139.3,139.3,94.0,29.56,Clouds
solar_ems_001,0,2026-08-26T11:26:09+00:00,2026-08-26T11:31:09+00:00,9.52,22.291,142.94,134.819,22.71,130.12,100.0,138.8,138.8,94.0,29.56,Clouds
solar_ems_001,0,2026-08-26T11:31:09+00:00,2026-08-26T11:36:09+00:00,25.72,35.877,143.33,116.892,22.29,134.82,100.0,139.4,139.4,94.0,29.56,Clouds
solar_ems_001,0,2026-08-26T11:36:09+00:00,2026-08-26T11:41:09+00:00,35.63,37.6,126.62,164.927,35.88,116.89,100.0,138.9,138.9,94.0,29.56,Clouds
solar_ems_001,0,2026-08-26T11:41:09+00:00,2026-08-26T11:46:09+00:00,42.44,20.093,145.73,180.304,37.6,164.93,100.0,139.9,139.9,94.0,29.44,Clouds
solar_ems_001,0,2026-08-26T11:46:09+00:00,2026-08-26T11:51:09+00:00,20.22,15.055,158.32,136.878,20.09,180.3,100.0,140.0,140.0,94.0,29.44,Clouds
solar_ems_001,0,2026-08-26T11:51:09+00:00,2026-08-26T11:56:09+00:00,15.21,19.787,136.17,153.055,15.05,136.88,100.0,139.3,139.3,94.0,29.44,Clouds
solar_ems_001,0,2026-08-26T11:56:09+00:00,2026-08-26T12:01:09+00:00,12.54,14.225,149.67,115.539,19.79,153.06,100.0,139.2,139.2,94.0,29.44,Clouds
solar_ems_001,0,2026-08-26T12:01:09+00:00,2026-08-26T12:06:09+00:00,19.14,14.103,138.37,169.786,14.22,115.54,100.0,139.0,139.0,94.0,29.44,Clouds
solar_ems_001,0,2026-08-26T12:06:09+00:00,2026-08-26T12:11:09+00:00,29.92,21.751,158.9,119.196,14.1,169.79,100.0,138.7,138.7,94.0,29.44,Clouds
solar_ems_001,0,2026-08-26T12:11:09+00:00,2026-08-26T12:16:09+00:00,19.03,17.557,140.46,115.353,21.75,119.2,100.0,138.9,138.9,94.0,29.44,Clouds
solar_ems_001,0,2026-08-26T12:16:09+00:00,2026-08-26T12:21:09+00:00,14.28,17.25,121.27,145.172,17.56,115.35,100.0,139.2,139.2,94.0,29.44,Clouds
solar_ems_001,0,2026-08-26T12:21:09+00:00,2026-08-26T12:26:09+00:00,26.48,13.762,130.74,128.985,17.25,145.17,100.0,139.4,139.4,94.0,29.44,Clouds
solar_ems_001,0,2026-08-26T12:26:09+00:00,2026-08-26T12:31:09+00:00,9.8,16.165,128.93,156.297,13.76,128.99,100.0,139.2,139.2,94.0,29.44,Clouds
solar_ems_001,0,2026-08-26T12:31:09+00:00,2026-08-26T12:36:09+00:00,19.68,24.729,122.86,146.33,16.16,156.3,100.0,138.6,138.6,94.0,29.44,Clouds
solar_ems_001,0,2026-08-26T12:36:09+00:00,2026-08-26T12:41:09+00:00,23.13,36.236,142.49,117.043,24.73,146.33,100.0,139.2,139.2,94.0,29.44,Clouds
solar_ems_001,0,2026-08-26T12:41:09+00:00,2026-08-26T12:46:09+00:00,36.24,30.86,28.71,129.435,36.24,117.04,100.0,140.1,140.1,100.0,28.6,Clouds
solar_ems_001,0,2026-08-26T12:46:09+00:00,2026-08-26T12:51:09+00:00,5.19,7.402,146.18,136.526,30.86,129.44,100.0,140.4,140.4,100.0,28.6,Clouds
solar_ems_001,0,2026-08-26T12:51:09+00:00,2026-08-26T13:21:09+00:00,7.4,29.084,145.3,135.339,7.4,136.53,100.0,140.6,140.6,100.0,28.6,Clouds
solar_ems_001,1,2026-08-26T13:21:09+00:00,2026-08-26T13:26:09+00:00,29.08,26.204,135.34,165.186,29.08,135.34,100.0,140.3,140.3,86.0,27.62,Clouds
solar_ems_001,1,2026-08-26T13:26:09+00:00,2026-08-26T13:31:08+00:00,26.2,4.729,165.19,96.872,26.2,165.19,100.0,139.9,139.9,86.0,27.62,Clouds
solar_ems_001,1,2026-08-26T13:31:08+00:00,2026-08-26T13:36:08+00:00,14.18,9.374,128.19,115.384,4.73,96.87,100.0,139.5,139.5,86.0,27.62,Clouds
solar_ems_001,1,2026-08-26T13:36:08+00:00,2026-08-26T13:41:08+00:00,12.2,27.275,124.15,125.941,9.37,115.38,100.0,139.1,139.1,86.0,27.62,Clouds
solar_ems_001,1,2026-08-26T13:41:08+00:00,2026-08-26T13:46:08+00:00,16.6,21.838,124.78,115.537,27.27,125.94,100.0,139.7,139.7,86.0,27.62,Clouds
solar_ems_001,1,2026-08-26T13:46:08+00:00,2026-08-26T13:51:08+00:00,17.71,12.554,122.89,141.989,21.84,115.54,100.0,139.6,139.6,86.0,27.62,Clouds
solar_ems_001,1,2026-08-26T13:51:08+00:00,2026-08-26T13:56:08+00:00,16.65,14.34,126.43,134.54,12.55,141.99,100.0,139.4,139.4,86.0,27.62,Clouds
solar_ems_001,1,2026-08-26T13:56:08+00:00,2026-08-26T14:01:08+00:00,16.66,19.803,127.92,114.564,14.34,134.54,100.0,139.3,139.3,86.0,27.62,Clouds
solar_ems_001,1,2026-08-26T14:01:08+00:00,2026-08-26T14:06:08+00:00,17.62,18.312,130.04,127.892,19.8,114.56,100.0,139.2,139.2,86.0,27.62,Clouds
solar_ems_001,1,2026-08-26T14:06:08+00:00,2026-08-26T14:11:08+00:00,18.06,12.869,128.17,126.796,18.31,127.89,100.0,139.2,139.2,86.0,27.62,Clouds
solar_ems_001,1,2026-08-26T14:11:08+00:00,2026-08-26T14:16:09+00:00,17.52,27.369,127.8,132.137,12.87,126.8,100.0,139.4,139.4,86.0,27.62,Clouds
solar_ems_001,1,2026-08-26T14:16:09+00:00,2026-08-26T14:21:09+00:00,18.45,8.344,128.77,134.156,27.37,132.14,100.0,139.7,139.7,86.0,27.62,Clouds
solar_ems_001,1,2026-08-26T14:21:09+00:00,2026-08-26T14:26:09+00:00,12.09,9.652,127.77,106.675,8.34,134.16,100.0,140.1,140.1,86.0,27.62,Clouds
solar_ems_001,1,2026-08-26T14:26:09+00:00,2026-08-26T14:31:09+00:00,12.06,13.109,125.68,128.892,9.65,106.67,100.0,138.7,138.7,92.0,27.12,Clouds
solar_ems_001,1,2026-08-26T14:31:09+00:00,2026-08-26T14:36:09+00:00,13.91,15.519,125.83,114.248,13.11,128.89,100.0,139.0,139.0,92.0,27.12,Clouds
solar_ems_001,1,2026-08-26T14:36:09+00:00,2026-08-26T14:41:08+00:00,16.16,21.201,126.46,127.273,15.52,114.25,100.0,138.7,138.7,92.0,27.12,Clouds
solar_ems_001,1,2026-08-26T14:41:08+00:00,2026-08-26T14:46:08+00:00,16.7,18.166,127.29,189.606,21.2,127.27,100.0,139.3,139.3,92.0,27.12,Clouds
solar_ems_001,1,2026-08-26T14:46:08+00:00,2026-08-26T14:51:08+00:00,13.91,14.855,134.94,108.321,18.17,189.61,100.0,139.1,139.1,92.0,27.12,Clouds
solar_ems_001,1,2026-08-26T14:51:08+00:00,2026-08-26T14:56:08+00:00,19.72,15.446,131.47,134.156,14.86,108.32,100.0,138.8,138.8,92.0,27.12,Clouds
solar_ems_001,1,2026-08-26T14:56:08+00:00,2026-08-26T15:01:09+00:00,16.93,24.148,129.44,196.722,15.45,134.16,100.0,138.6,138.6,92.0,27.12,Clouds
solar_ems_001,1,2026-08-26T15:01:09+00:00,2026-08-26T15:06:08+00:00,16.67,34.07,160.04,150.197,24.15,196.72,100.0,138.9,138.9,92.0,27.12,Clouds
solar_ems_001,1,2026-08-26T15:06:08+00:00,2026-08-26T15:11:09+00:00,27.25,32.745,151.36,157.867,34.07,150.2,100.0,139.8,139.8,92.0,27.12,Clouds
solar_ems_001,1,2026-08-26T15:11:09+00:00,2026-08-26T15:16:09+00:00,31.6,26.055,151.9,136.111,32.74,157.87,100.0,140.6,140.6,92.0,27.12,Clouds
solar_ems_001,1,2026-08-26T15:16:09+00:00,2026-08-26T15:21:09+00:00,26.38,12.2,153.44,137.262,26.05,136.11,100.0,140.6,140.6,92.0,27.12,Clouds
solar_ems_001,1,2026-08-26T15:21:09+00:00,2026-08-26T15:26:08+00:00,14.89,6.614,143.54,126.404,12.2,137.26,100.0,140.3,140.3,92.0,27.12,Clouds
solar_ems_001,1,2026-08-26T15:26:08+00:00,2026-08-26T15:31:08+00:00,9.26,23.859,132.16,138.549,6.61,126.4,100.0,139.9,139.9,92.0,27.12,Clouds
solar_ems_001,1,2026-08-26T15:31:08+00:00,2026-08-26T15:36:08+00:00,31.87,16.245,201.4,146.02,23.86,138.55,100.0,139.4,139.4,94.0,25.49,Clouds
solar_ems_001,1,2026-08-26T15:36:08+00:00,2026-08-26T15:41:08+00:00,18.04,13.562,150.44,112.068,16.25,146.02,100.0,139.9,139.9,94.0,25.49,Clouds
solar_ems_001,1,2026-08-26T15:41:08+00:00,2026-08-26T15:46:08+00:00,13.15,10.905,131.59,130.447,13.56,112.07,100.0,139.8,139.8,94.0,25.49,Clouds
solar_ems_001,1,2026-08-26T15:46:08+00:00,2026-08-26T15:51:08+00:00,12.31,13.593,129.76,134.748,10.9,130.45,100.0,139.6,139.6,94.0,25.49,Clouds
solar_ems_001,1,2026-08-26T15:51:08+00:00,2026-08-26T15:56:08+00:00,12.82,14.442,130.28,110.522,13.59,134.75,100.0,139.9,139.9,94.0,25.49,Clouds
solar_ems_001,1,2026-08-26T15:56:08+00:00,2026-08-26T16:01:09+00:00,12.94,17.681,125.82,126.888,14.44,110.52,100.0,138.7,138.7,94.0,25.49,Clouds
solar_ems_001,1,2026-08-26T16:01:09+00:00,2026-08-26T16:06:09+00:00,20.62,18.397,133.53,122.098,17.68,126.89,100.0,138.9,138.9,94.0,25.49,Clouds
solar_ems_001,1,2026-08-26T16:06:09+00:00,2026-08-26T16:11:09+00:00,22.66,34.409,141.16,144.617,18.4,122.1,100.0,139.2,139.2,94.0,25.49,Clouds
solar_ems_001,1,2026-08-26T16:11:09+00:00,2026-08-26T16:16:09+00:00,28.24,18.95,124.99,145.033,34.41,144.62,100.0,140.1,140.1,94.0,25.49,Clouds
solar_ems_001,1,2026-08-26T16:16:09+00:00,2026-08-26T16:21:09+00:00,25.11,23.731,144.51,118.746,18.95,145.03,100.0,139.6,139.6,94.0,25.49,Clouds
solar_ems_001,1,2026-08-26T16:21:09+00:00,2026-08-26T16:26:08+00:00,21.55,23.746,140.44,118.736,23.73,118.75,100.0,139.2,139.2,94.0,25.49,Clouds
solar_ems_001,1,2026-08-26T16:26:08+00:00,2026-08-26T16:31:08+00:00,22.4,22.024,128.96,141.622,23.75,118.74,100.0,139.9,139.9,94.0,25.49,Clouds
solar_ems_001,1,2026-08-26T16:31:08+00:00,2026-08-26T16:36:08+00:00,27.2,21.453,135.68,114.538,22.02,141.62,100.0,140.6,140.6,96.0,24.2,Clouds
solar_ems_001,1,2026-08-26T16:36:08+00:00,2026-08-26T16:41:08+00:00,21.81,25.342,135.64,147.603,21.45,114.54,100.0,140.5,140.5,96.0,24.2,Clouds
solar_ems_001,1,2026-08-26T16:41:08+00:00,2026-08-26T16:46:08+00:00,22.63,4.53,127.3,97.285,25.34,147.6,100.0,141.0,141.0,96.0,24.2,Clouds
solar_ems_001,1,2026-08-26T16:46:08+00:00,2026-08-26T16:51:08+00:00,21.3,6.957,145.41,127.243,4.53,97.28,100.0,139.9,139.9,96.0,24.2,Clouds
solar_ems_001,1,2026-08-26T16:51:08+00:00,2026-08-26T16:56:08+00:00,10.76,12.167,123.03,150.047,6.96,127.24,100.0,139.2,139.2,96.0,24.2,Clouds
solar_ems_001,1,2026-08-26T16:56:08+00:00,2026-08-26T17:01:08+00:00,11.16,16.202,130.75,168.823,12.17,150.05,100.0,139.0,139.0,96.0,24.2,Clouds
solar_ems_001,1,2026-08-26T17:01:08+00:00,2026-08-26T17:06:08+00:00,16.2,17.066,10.85,126.495,16.2,168.82,100.0,100.0,100.0,50.0,30.0,Unknown
solar_ems_001,1,2026-08-26T17:06:08+00:00,2026-08-26T17:11:08+00:00,17.96,15.974,126.51,137.634,17.07,126.5,100.0,100.0,100.0,96.0,24.2,Clouds
solar_ems_001,1,2026-08-26T17:11:08+00:00,2026-08-26T17:16:08+00:00,17.16,16.747,134.53,141.675,15.97,137.63,100.0,100.0,99.9,96.0,24.2,Clouds
solar_ems_001,1,2026-08-26T17:16:08+00:00,2026-08-26T17:31:08+00:00,15.19,15.515,134.12,138.807,16.75,141.68,100.0,100.0,99.9,96.0,24.2,Clouds
solar_ems_001,1,2026-08-26T17:31:08+00:00,2026-08-26T17:36:08+00:00,15.51,1.93,138.81,194.548,15.52,138.81,99.9,100.0,99.9,96.0,23.12,Clouds
solar_ems_001,1,2026-08-26T17:36:08+00:00,2026-08-26T17:41:08+00:00,6.28,0.0,168.99,137.839,1.93,194.55,100.0,100.0,100.0,96.0,23.12,Clouds
solar_ems_001,1,2026-08-26T17:41:08+00:00,2026-08-26T17:46:08+00:00,1.51,3.556,161.47,112.857,1.78,115.54,99.9,91.4,99.9,96.0,23.12,Clouds
solar_ems_001,1,2026-08-26T17:56:08+00:00,2026-08-26T18:01:08+00:00,0.8,-0.18,146.69,154.957,0.21,102.25,100.0,90.8,100.0,96.0,23.12,Clouds
solar_ems_001,1,2026-08-26T18:01:08+00:00,2026-08-26T18:06:08+00:00,1.51,-0.189,148.25,168.565,-0.18,154.96,100.0,90.2,100.0,96.0,23.12,Clouds
solar_ems_001,1,2026-08-26T18:06:08+00:00,2026-08-26T18:11:08+00:00,0.42,-0.039,152.64,109.656,-0.19,168.56,100.0,90.3,100.0,96.0,23.12,Clouds
solar_ems_001,1,2026-08-26T18:11:08+00:00,2026-08-26T18:16:08+00:00,0.37,-0.012,143.82,193.51,-0.04,109.66,100.0,89.9,99.9,96.0,23.12,Clouds
solar_ems_001,1,2026-08-26T18:16:08+00:00,2026-08-26T18:21:08+00:00,0.1,-0.012,148.38,85.836,-0.01,193.51,100.0,88.4,100.0,96.0,23.12,Clouds
solar_ems_001,1,2026-08-26T18:21:08+00:00,2026-08-26T18:26:08+00:00,0.23,0.032,156.43,108.956,-0.01,85.84,100.0,87.0,100.0,96.0,23.12,Clouds
solar_ems_001,1,2026-08-26T18:26:08+00:00,2026-08-26T18:31:08+00:00,0.18,-0.018,135.24,99.258,0.03,108.96,100.0,86.6,100.0,96.0,23.12,Clouds
solar_ems_001,1,2026-08-26T18:31:08+00:00,2026-08-26T18:36:08+00:00,0.17,-0.013,124.82,121.176,-0.02,99.26,100.0,86.6,100.0,96.0,23.12,Clouds
solar_ems_001,1,2026-08-26T18:36:08+00:00,2026-08-26T18:41:08+00:00,0.0,-0.027,166.04,94.47,-0.01,121.18,100.0,86.0,99.9,100.0,22.56,Clouds
solar_ems_001,1,2026-08-26T18:41:08+00:00,2026-08-26T18:46:08+00:00,0.0,0.003,121.73,111.047,-0.03,94.47,100.0,85.8,99.9,100.0,22.56,Clouds
solar_ems_001,1,2026-08-26T18:46:08+00:00,2026-08-26T18:51:08+00:00,0.03,-0.007,112.12,100.067,0.0,111.05,100.0,84.1,100.0,100.0,22.56,Clouds
solar_ems_001,1,2026-08-26T18:51:08+00:00,2026-08-26T18:56:08+00:00,0.02,-0.003,109.22,131.612,-0.01,100.07,100.0,83.6,100.0,100.0,22.56,Clouds
solar_ems_001,1,2026-08-26T18:56:08+00:00,2026-08-26T19:01:08+00:00,0.06,-0.005,112.92,112.403,-0.0,131.61,100.0,83.1,100.0,100.0,22.56,Clouds
solar_ems_001,1,2026-08-26T19:01:08+00:00,2026-08-26T19:06:08+00:00,0.22,-0.004,102.17,93.32,-0.01,112.4,100.0,83.8,100.0,100.0,22.56,Clouds
solar_ems_001,1,2026-08-26T19:06:08+00:00,2026-08-26T19:11:08+00:00,0.05,-0.004,107.17,101.911,-0.0,93.32,99.9,83.4,99.9,100.0,22.56,Clouds
solar_ems_001,1,2026-08-26T19:11:08+00:00,2026-08-26T19:16:08+00:00,0.0,-0.005,101.48,89.214,-0.0,101.91,99.9,82.6,99.9,100.0,22.56,Clouds
solar_ems_001,1,2026-08-26T19:16:08+00:00,2026-08-26T19:21:08+00:00,0.0,-0.007,103.75,85.682,-0.01,89.21,100.0,81.8,100.0,100.0,22.56,Clouds
solar_ems_001,1,2026-08-26T19:21:08+00:00,2026-08-26T19:26:08+00:00,0.01,-0.015,93.78,174.296,-0.01,85.68,100.0,81.1,100.0,100.0,22.56,Clouds
solar_ems_001,1,2026-08-26T19:26:08+00:00,2026-08-26T19:31:08+00:00,0.19,-0.013,85.73,101.394,-0.01,174.3,100.0,81.4,100.0,100.0,22.56,Clouds
solar_ems_001,1,2026-08-26T19:31:08+00:00,2026-08-26T19:36:08+00:00,0.02,-0.007,128.26,99.496,-0.01,101.39,100.0,82.4,99.9,100.0,22.56,Clouds
solar_ems_001,1,2026-08-26T19:36:08+00:00,2026-08-26T19:41:08+00:00,0.0,0.009,120.94,119.648,-0.01,99.5,99.9,81.5,99.9,100.0,22.51,Clouds
solar_ems_001,1,2026-08-26T19:41:08+00:00,2026-08-26T19:46:08+00:00,0.05,-0.012,110.52,185.168,0.01,119.65,99.9,80.9,100.0,100.0,22.51,Clouds
solar_ems_001,1,2026-08-26T19:46:08+00:00,2026-08-26T19:51:08+00:00,0.12,0.002,113.96,97.813,-0.01,185.17,100.0,80.5,100.0,100.0,22.51,Clouds
solar_ems_001,1,2026-08-26T19:51:08+00:00,2026-08-26T19:56:08+00:00,0.01,-0.003,150.24,97.096,0.0,97.81,100.0,80.8,100.0,100.0,22.51,Clouds
solar_ems_001,1,2026-08-26T19:56:08+00:00,2026-08-26T20:01:08+00:00,0.02,-0.009,122.67,108.556,-0.0,97.1,100.0,80.9,100.0,100.0,22.51,Clouds
solar_ems_001,1,2026-08-26T20:01:08+00:00,2026-08-26T20:06:08+00:00,0.46,-0.004,101.51,92.188,-0.01,108.56,99.9,81.1,99.9,100.0,22.51,Clouds
solar_ems_001,1,2026-08-26T20:06:08+00:00,2026-08-26T20:11:08+00:00,0.14,-0.006,102.28,151.518,-0.0,92.19,99.9,80.9,99.9,100.0,22.51,Clouds
solar_ems_001,1,2026-08-26T20:11:08+00:00,2026-08-26T20:16:08+00:00,0.11,0.019,104.56,91.345,-0.01,151.52,99.9,80.5,100.0,100.0,22.51,Clouds
solar_ems_001,1,2026-08-26T20:16:08+00:00,2026-08-26T20:21:08+00:00,0.03,-0.014,130.56,97.858,0.02,91.34,99.9,80.1,100.0,100.0,22.51,Clouds
solar_ems_001,1,2026-08-26T20:21:08+00:00,2026-08-26T20:26:08+00:00,0.02,0.018,106.05,163.52,-0.01,97.86,100.0,80.6,100.0,100.0,22.51,Clouds
solar_ems_001,1,2026-08-26T20:26:08+00:00,2026-08-26T20:31:08+00:00,0.12,-0.01,96.83,99.821,0.02,163.52,100.0,80.2,100.0,100.0,22.51,Clouds
solar_ems_001,1,2026-08-26T20:31:08+00:00,2026-08-26T20:36:08+00:00,0.02,0.003,133.67,118.464,-0.01,99.82,100.0,80.6,99.9,100.0,22.51,Clouds
solar_ems_001,1,2026-08-26T20:36:08+00:00,2026-08-26T20:41:08+00:00,0.0,-0.024,121.13,107.553,0.0,118.46,100.0,80.1,100.0,100.0,22.43,Clouds
solar_ems_001,1,2026-08-26T20:41:08+00:00,2026-08-26T20:56:08+00:00,0.0,-0.003,120.2,85.004,-0.02,107.55,100.0,79.6,100.0,100.0,22.43,Clouds
solar_ems_001,1,2026-08-26T20:56:08+00:00,2026-08-26T21:01:08+00:00,0.0,-0.003,85.0,143.328,-0.0,85.0,99.8,80.4,99.8,100.0,22.43,Clouds
solar_ems_001,1,2026-08-26T21:01:08+00:00,2026-08-26T21:06:08+00:00,0.0,-0.006,116.59,124.682,-0.0,143.33,99.8,80.4,99.7,100.0,22.43,Clouds
solar_ems_001,1,2026-08-26T21:06:08+00:00,2026-08-26T21:11:08+00:00,0.0,-0.002,119.3,94.456,-0.01,124.68,99.8,80.1,99.8,100.0,22.43,Clouds
solar_ems_001,1,2026-08-26T21:11:08+00:00,2026-08-26T21:16:08+00:00,0.0,0.009,112.98,86.686,-0.0,94.46,99.8,80.0,99.9,100.0,22.43,Clouds
solar_ems_001,1,2026-08-26T21:16:08+00:00,2026-08-26T21:21:08+00:00,0.0,0.003,107.46,101.51,0.01,86.69,99.8,79.1,99.9,100.0,22.43,Clouds
solar_ems_001,1,2026-08-26T21:21:08+00:00,2026-08-26T21:26:08+00:00,0.0,0.012,106.44,194.615,0.0,101.51,99.8,81.0,99.9,100.0,22.43,Clouds
solar_ems_001,1,2026-08-26T21:26:08+00:00,2026-08-26T21:31:08+00:00,0.0,0.039,122.11,154.922,0.01,194.62,99.8,80.8,99.8,100.0,22.43,Clouds
solar_ems_001,1,2026-08-26T21:31:08+00:00,2026-08-26T21:36:08+00:00,0.03,0.003,128.31,86.223,0.04,154.92,99.8,79.6,99.8,100.0,22.43,Clouds
solar_ems_001,1,2026-08-26T21:36:08+00:00,2026-08-26T21:41:08+00:00,0.0,0.001,116.99,136.838,0.0,86.22,99.8,79.8,99.9,100.0,22.43,Clouds
solar_ems_001,1,2026-08-26T21:41:08+00:00,2026-08-26T21:46:08+00:00,0.01,-0.004,117.49,150.043,0.0,136.84,99.9,79.2,100.0,100.0,22.43,Clouds
solar_ems_001,1,2026-08-26T21:46:08+00:00,2026-08-26T21:51:08+00:00,0.0,0.003,122.64,112.842,-0.0,150.04,99.9,79.4,100.0,100.0,22.43,Clouds
solar_ems_001,1,2026-08-26T21:51:08+00:00,2026-08-26T21:56:08+00:00,0.0,-0.006,121.47,86.59,0.0,112.84,99.9,79.6,99.8,100.0,22.43,Clouds
solar_ems_001,1,2026-08-26T21:56:08+00:00,2026-08-26T22:01:08+00:00,0.0,-0.004,117.92,154.319,-0.01,86.59,99.9,80.0,99.8,100.0,22.43,Clouds
solar_ems_001,1,2026-08-26T22:01:08+00:00,2026-08-26T22:06:08+00:00,0.01,-0.005,114.12,116.958,-0.0,154.32,99.9,80.1,99.9,100.0,22.16,Clouds
solar_ems_001,1,2026-08-26T22:06:08+00:00,2026-08-26T22:11:08+00:00,0.0,-0.035,114.83,95.172,-0.01,116.96,99.9,80.2,99.9,100.0,22.16,Clouds
solar_ems_001,1,2026-08-26T22:11:08+00:00,2026-08-26T22:16:08+00:00,0.0,-0.032,111.33,96.362,-0.04,95.17,99.9,79.1,100.0,100.0,22.16,Clouds
solar_ems_001,1,2026-08-26T22:16:08+00:00,2026-08-26T22:21:08+00:00,0.0,-0.003,109.55,103.873,-0.03,96.36,99.9,78.8,99.9,100.0,22.16,Clouds
solar_ems_001,1,2026-08-26T22:21:08+00:00,2026-08-26T22:26:08+00:00,0.0,-0.006,113.97,116.335,-0.0,103.87,99.9,80.2,99.9,100.0,22.16,Clouds
solar_ems_001,1,2026-08-26T22:26:08+00:00,2026-08-26T22:31:08+00:00,0.0,-0.009,112.64,159.26,-0.01,116.33,99.9,79.4,99.8,100.0,22.16,Clouds
solar_ems_001,1,2026-08-26T22:31:08+00:00,2026-08-26T22:36:08+00:00,0.0,-0.012,116.05,122.806,-0.01,159.26,99.9,79.6,99.9,100.0,22.16,Clouds
solar_ems_001,1,2026-08-26T22:36:08+00:00,2026-08-26T22:41:08+00:00,0.0,-0.005,120.09,106.558,-0.01,122.81,99.9,79.0,99.9,100.0,22.16,Clouds
solar_ems_001,1,2026-08-26T22:41:08+00:00,2026-08-26T22:46:08+00:00,0.0,-0.004,120.73,103.272,-0.01,106.56,99.9,79.0,100.0,100.0,22.16,Clouds
solar_ems_001,1,2026-08-26T22:46:08+00:00,2026-08-26T22:51:08+00:00,0.0,-0.005,116.24,111.683,-0.0,103.27,99.9,79.8,100.0,100.0,22.16,Clouds
solar_ems_001,1,2026-08-26T22:51:08+00:00,2026-08-26T22:56:08+00:00,0.0,-0.004,117.47,124.155,-0.01,111.68,99.9,80.0,99.8,100.0,22.16,Clouds
solar_ems_001,1,2026-08-26T22:56:08+00:00,2026-08-26T23:01:08+00:00,0.0,-0.003,120.93,97.316,-0.0,124.16,99.9,79.5,99.9,100.0,22.16,Clouds
solar_ems_001,1,2026-08-26T23:01:08+00:00,2026-08-26T23:06:08+00:00,0.01,-0.007,162.82,84.683,-0.0,97.32,99.9,80.0,99.9,100.0,22.0,Clouds
solar_ems_001,1,2026-08-26T23:06:08+00:00,2026-08-26T23:11:08+00:00,0.0,-0.005,119.39,160.518,-0.01,84.68,99.9,78.9,100.0,100.0,22.0,Clouds
solar_ems_001,1,2026-08-26T23:11:08+00:00,2026-08-26T23:16:08+00:00,0.0,0.001,132.92,111.934,-0.01,160.52,99.9,79.1,100.0,100.0,22.0,Clouds
solar_ems_001,1,2026-08-26T23:16:08+00:00,2026-08-26T23:21:08+00:00,0.0,-0.004,130.92,114.276,0.0,111.93,99.9,79.1,99.9,100.0,22.0,Clouds
solar_ems_001,1,2026-08-26T23:21:08+00:00,2026-08-26T23:26:08+00:00,0.0,-0.005,122.32,143.746,-0.0,114.28,99.9,80.0,99.8,100.0,22.0,Clouds
